4k8u,B,Immunoglobin Fold,beta
3k8g,A,Immunoglobin Fold,beta
3k8g,B,Immunoglobin Fold,beta
3k8h,A,Immunoglobin Fold,beta
3k8h,B,Immunoglobin Fold,beta
1k85,A,Immunoglobin Fold,beta
3k8l,B,Immunoglobin Fold,beta
1hcy,A,Immunoglobin Fold,beta
1hcy,B,Immunoglobin Fold,beta
1hcy,C,Immunoglobin Fold,beta
4on1,A,Immunoglobin Fold,beta
4on1,B,Immunoglobin Fold,beta
1hcy,D,Immunoglobin Fold,beta
3o0l,B,Immunoglobin Fold,beta
1hcy,E,Immunoglobin Fold,beta
2wba,A,Immunoglobin Fold,beta
1hcy,F,Immunoglobin Fold,beta
2wba,B,Immunoglobin Fold,beta
4kku,A,Immunoglobin Fold,beta
2o0o,C,Immunoglobin Fold,beta
4kkq,B,Immunoglobin Fold,beta
4kku,B,Immunoglobin Fold,beta
4kkp,A,Immunoglobin Fold,beta
4kku,C,Immunoglobin Fold,beta
4kkr,A,Immunoglobin Fold,beta
4kks,A,Immunoglobin Fold,beta
4kkt,A,Immunoglobin Fold,beta
4kku,D,Immunoglobin Fold,beta
4kkt,B,Immunoglobin Fold,beta
4pph,A,Immunoglobin Fold,beta
3pp2,A,Immunoglobin Fold,beta
4kkt,C,Immunoglobin Fold,beta
3pp2,B,Immunoglobin Fold,beta
4kkt,D,Immunoglobin Fold,beta
3ppe,A,Immunoglobin Fold,beta
1pp3,A,Immunoglobin Fold,beta
4pph,C,Immunoglobin Fold,beta
1ppi,A,Immunoglobin Fold,beta
2ppl,A,Immunoglobin Fold,beta
3ppe,B,Immunoglobin Fold,beta
4pph,F,Immunoglobin Fold,beta
1tcm,A,Immunoglobin Fold,beta
1lb6,A,Immunoglobin Fold,beta
3lb9,A,Immunoglobin Fold,beta
4lby,A,Immunoglobin Fold,beta
1lb5,A,Immunoglobin Fold,beta
3lb9,B,Immunoglobin Fold,beta
4lbv,A,Immunoglobin Fold,beta
1lb4,A,Immunoglobin Fold,beta
4lbz,A,Immunoglobin Fold,beta
1l7q,A,Immunoglobin Fold,beta
4lbw,A,Immunoglobin Fold,beta
3l7z,C,Immunoglobin Fold,beta
2ocj,A,Immunoglobin Fold,beta
2oc7,C,Immunoglobin Fold,beta
2ocj,B,Immunoglobin Fold,beta
2ocj,C,Immunoglobin Fold,beta
2oc8,C,Immunoglobin Fold,beta
2ocj,D,Immunoglobin Fold,beta
3l7z,I,Immunoglobin Fold,beta
3oc0,A,Immunoglobin Fold,beta
2oc1,C,Immunoglobin Fold,beta
2zag,A,Immunoglobin Fold,beta
1tsr,A,Immunoglobin Fold,beta
2zai,A,Immunoglobin Fold,beta
1tsr,B,Immunoglobin Fold,beta
1tsr,C,Immunoglobin Fold,beta
3ts8,A,Immunoglobin Fold,beta
2zag,B,Immunoglobin Fold,beta
3h9a,A,Immunoglobin Fold,beta
1ep5,B,Immunoglobin Fold,beta
4c0u,B,Immunoglobin Fold,beta
3ts8,B,Immunoglobin Fold,beta
1ep5,A,Immunoglobin Fold,beta
2zai,B,Immunoglobin Fold,beta
4tsh,B,Immunoglobin Fold,beta
3ts8,C,Immunoglobin Fold,beta
1ep5,C,Immunoglobin Fold,beta
3h9a,B,Immunoglobin Fold,beta
3ts8,D,Immunoglobin Fold,beta
3aup,A,Immunoglobin Fold,beta
1aun,A,Immunoglobin Fold,beta
2zai,C,Immunoglobin Fold,beta
4aui,A,Immunoglobin Fold,beta
4aui,B,Immunoglobin Fold,beta
1d2p,A,Immunoglobin Fold,beta
2zai,D,Immunoglobin Fold,beta
1k5m,A,Immunoglobin Fold,beta
4aui,C,Immunoglobin Fold,beta
3k5r,A,Immunoglobin Fold,beta
3k5s,A,Immunoglobin Fold,beta
1k5w,A,Immunoglobin Fold,beta
1wda,A,Immunoglobin Fold,beta
1k5m,B,Immunoglobin Fold,beta
4k5p,A,Immunoglobin Fold,beta
1k5m,C,Immunoglobin Fold,beta
3k5r,B,Immunoglobin Fold,beta
3k5s,B,Immunoglobin Fold,beta
3k5t,A,Immunoglobin Fold,beta
4k5l,A,Immunoglobin Fold,beta
4k5m,A,Immunoglobin Fold,beta
1gwk,A,Immunoglobin Fold,beta
4k5n,A,Immunoglobin Fold,beta
4k5o,A,Immunoglobin Fold,beta
4l1r,A,Immunoglobin Fold,beta
1gwm,A,Immunoglobin Fold,beta
4l1r,B,Immunoglobin Fold,beta
3j91,3,Immunoglobin Fold,beta
2c9u,A,Immunoglobin Fold,beta
2c9u,F,Immunoglobin Fold,beta
2c9v,A,Immunoglobin Fold,beta
2c9k,A,Immunoglobin Fold,beta
4pwi,A,Immunoglobin Fold,beta
4c9u,B,Immunoglobin Fold,beta
2c9v,F,Immunoglobin Fold,beta
2c9f,A,Immunoglobin Fold,beta
2c9g,A,Immunoglobin Fold,beta
4c9v,B,Immunoglobin Fold,beta
2c9f,B,Immunoglobin Fold,beta
2c9g,B,Immunoglobin Fold,beta
2c9g,C,Immunoglobin Fold,beta
2c9f,C,Immunoglobin Fold,beta
2c9g,D,Immunoglobin Fold,beta
4c9e,H,Immunoglobin Fold,beta
2c9f,D,Immunoglobin Fold,beta
4c91,B,Immunoglobin Fold,beta
2c9g,E,Immunoglobin Fold,beta
2c9f,E,Immunoglobin Fold,beta
4mjr,A,Immunoglobin Fold,beta
2dqm,A,Immunoglobin Fold,beta
1dqi,A,Immunoglobin Fold,beta
2dq6,A,Immunoglobin Fold,beta
3qds,A,Immunoglobin Fold,beta
3qds,B,Immunoglobin Fold,beta
1dqi,C,Immunoglobin Fold,beta
4fi8,B,Immunoglobin Fold,beta
4fip,E,Immunoglobin Fold,beta
4fi9,A,Immunoglobin Fold,beta
4lcv,A,Immunoglobin Fold,beta
4lcv,B,Immunoglobin Fold,beta
3fip,A,Immunoglobin Fold,beta
4fi7,B,Immunoglobin Fold,beta
4lcv,C,Immunoglobin Fold,beta
4lcv,D,Immunoglobin Fold,beta
1fie,A,Immunoglobin Fold,beta
2p9r,A,Immunoglobin Fold,beta
3fip,B,Immunoglobin Fold,beta
2p9r,B,Immunoglobin Fold,beta
4lc0,A,Immunoglobin Fold,beta
3lnh,A,Immunoglobin Fold,beta
3lni,A,Immunoglobin Fold,beta
3lnd,A,Immunoglobin Fold,beta
3lnh,B,Immunoglobin Fold,beta
3lni,B,Immunoglobin Fold,beta
3lnf,A,Immunoglobin Fold,beta
1fie,B,Immunoglobin Fold,beta
3lnd,C,Immunoglobin Fold,beta
3lng,A,Immunoglobin Fold,beta
1lnh,A,Immunoglobin Fold,beta
3lnd,D,Immunoglobin Fold,beta
3lnf,B,Immunoglobin Fold,beta
3lng,B,Immunoglobin Fold,beta
3lne,A,Immunoglobin Fold,beta
4lnv,A,Immunoglobin Fold,beta
4a7g,A,Immunoglobin Fold,beta
4a7g,F,Immunoglobin Fold,beta
2a74,A,Immunoglobin Fold,beta
4lnv,B,Immunoglobin Fold,beta
2a7b,A,Immunoglobin Fold,beta
4a7u,A,Immunoglobin Fold,beta
4a7u,F,Immunoglobin Fold,beta
4a7t,A,Immunoglobin Fold,beta
4a7q,A,Immunoglobin Fold,beta
4a7s,F,Immunoglobin Fold,beta
1a7j,A,Immunoglobin Fold,beta
4a7v,F,Immunoglobin Fold,beta
4a7q,F,Immunoglobin Fold,beta
2a75,A,Immunoglobin Fold,beta
2a74,D,Immunoglobin Fold,beta
4lnv,C,Immunoglobin Fold,beta
1vym,A,Immunoglobin Fold,beta
1vym,B,Immunoglobin Fold,beta
2a73,A,Immunoglobin Fold,beta
3vy8,X,Immunoglobin Fold,beta
1vym,C,Immunoglobin Fold,beta
3vy9,X,Immunoglobin Fold,beta
2a73,B,Immunoglobin Fold,beta
1vyj,A,Immunoglobin Fold,beta
1vyj,C,Immunoglobin Fold,beta
1vyj,E,Immunoglobin Fold,beta
2fws,A,Immunoglobin Fold,beta
2fwl,B,Immunoglobin Fold,beta
4fww,A,Immunoglobin Fold,beta
1w9f,B,Immunoglobin Fold,beta
1w9s,A,Immunoglobin Fold,beta
1w9s,B,Immunoglobin Fold,beta
1w9t,A,Immunoglobin Fold,beta
1w9t,B,Immunoglobin Fold,beta
1w9w,A,Immunoglobin Fold,beta
1w90,B,Immunoglobin Fold,beta
2w92,A,Immunoglobin Fold,beta
2w9l,C,Immunoglobin Fold,beta
1w9z,B,Immunoglobin Fold,beta
2w9l,D,Immunoglobin Fold,beta
1w9z,C,Immunoglobin Fold,beta
2w9l,E,Immunoglobin Fold,beta
1ty9,B,Immunoglobin Fold,beta
1typ,A,Immunoglobin Fold,beta
2w9l,F,Immunoglobin Fold,beta
2w91,A,Immunoglobin Fold,beta
1tyt,A,Immunoglobin Fold,beta
2w9l,I,Immunoglobin Fold,beta
2w9l,M,Immunoglobin Fold,beta
2jcw,A,Immunoglobin Fold,beta
4jcl,A,Immunoglobin Fold,beta
2w9l,Q,Immunoglobin Fold,beta
3w6q,A,Immunoglobin Fold,beta
3w6q,B,Immunoglobin Fold,beta
3w6q,C,Immunoglobin Fold,beta
1w6g,A,Immunoglobin Fold,beta
3w6q,D,Immunoglobin Fold,beta
4dni,A,Immunoglobin Fold,beta
1eoc,A,Immunoglobin Fold,beta
1eo2,A,Immunoglobin Fold,beta
3eo7,A,Immunoglobin Fold,beta
3eo4,A,Immunoglobin Fold,beta
1eob,A,Immunoglobin Fold,beta
1eoa,A,Immunoglobin Fold,beta
1eo9,A,Immunoglobin Fold,beta
3fm3,A,Immunoglobin Fold,beta
3fmq,A,Immunoglobin Fold,beta
3fm3,B,Immunoglobin Fold,beta
3fmq,B,Immunoglobin Fold,beta
3fmr,A,Immunoglobin Fold,beta
3eo4,D,Immunoglobin Fold,beta
3fmr,B,Immunoglobin Fold,beta
1q2w,A,Immunoglobin Fold,beta
2fm2,C,Immunoglobin Fold,beta
2q2l,A,Immunoglobin Fold,beta
1q2w,B,Immunoglobin Fold,beta
3q2l,A,Immunoglobin Fold,beta
3q2n,A,Immunoglobin Fold,beta
3q2l,B,Immunoglobin Fold,beta
1q25,A,Immunoglobin Fold,beta
3q2n,B,Immunoglobin Fold,beta
3q2v,A,Immunoglobin Fold,beta
3q2w,A,Immunoglobin Fold,beta
3ecv,A,Immunoglobin Fold,beta
3q2v,B,Immunoglobin Fold,beta
3ecv,B,Immunoglobin Fold,beta
3ecv,D,Immunoglobin Fold,beta
3ecu,A,Immunoglobin Fold,beta
3ecw,A,Immunoglobin Fold,beta
4ecn,A,Immunoglobin Fold,beta
3ecu,B,Immunoglobin Fold,beta
3ecw,B,Immunoglobin Fold,beta
3ecq,A,Immunoglobin Fold,beta
3ecu,C,Immunoglobin Fold,beta
3ecw,C,Immunoglobin Fold,beta
2cwr,A,Immunoglobin Fold,beta
3ecu,D,Immunoglobin Fold,beta
2v6c,A,Immunoglobin Fold,beta
3ecq,B,Immunoglobin Fold,beta
2v6n,A,Immunoglobin Fold,beta
3v61,B,Immunoglobin Fold,beta
3v62,B,Immunoglobin Fold,beta
3v6o,B,Immunoglobin Fold,beta
1efx,D,Immunoglobin Fold,beta
3v62,E,Immunoglobin Fold,beta
3v60,B,Immunoglobin Fold,beta
3ixv,D,Immunoglobin Fold,beta
2ix2,A,Immunoglobin Fold,beta
4ixr,O,Immunoglobin Fold,beta
3ixv,E,Immunoglobin Fold,beta
3ixv,L,Immunoglobin Fold,beta
4qo1,B,Immunoglobin Fold,beta
4ixq,O,Immunoglobin Fold,beta
2r27,A,Immunoglobin Fold,beta
3i56,B,Immunoglobin Fold,beta
2r27,B,Immunoglobin Fold,beta
4i5v,A,Immunoglobin Fold,beta
1i5p,A,Immunoglobin Fold,beta
1egu,A,Immunoglobin Fold,beta
4i5v,B,Immunoglobin Fold,beta
4i5t,A,Immunoglobin Fold,beta
4i5w,A,Immunoglobin Fold,beta
4i5w,B,Immunoglobin Fold,beta
4i5t,B,Immunoglobin Fold,beta
1dxp,A,Immunoglobin Fold,beta
1g0y,R,Immunoglobin Fold,beta
3qt1,H,Immunoglobin Fold,beta
3g0c,A,Immunoglobin Fold,beta
3mph,A,Immunoglobin Fold,beta
1g0u,I,Immunoglobin Fold,beta
3g0g,B,Immunoglobin Fold,beta
3mph,B,Immunoglobin Fold,beta
3g0d,A,Immunoglobin Fold,beta
3g0c,B,Immunoglobin Fold,beta
3g0g,C,Immunoglobin Fold,beta
3g0b,B,Immunoglobin Fold,beta
1g0d,A,Immunoglobin Fold,beta
3g0b,C,Immunoglobin Fold,beta
2zf3,B,Immunoglobin Fold,beta
3zff,B,Immunoglobin Fold,beta
3zfg,B,Immunoglobin Fold,beta
3g0c,D,Immunoglobin Fold,beta
3g0b,D,Immunoglobin Fold,beta
3g0d,B,Immunoglobin Fold,beta
3zfe,B,Immunoglobin Fold,beta
2w46,A,Immunoglobin Fold,beta
1w4n,B,Immunoglobin Fold,beta
2w46,B,Immunoglobin Fold,beta
3lzl,B,Immunoglobin Fold,beta
4g7r,B,Immunoglobin Fold,beta
4g7s,B,Immunoglobin Fold,beta
4g7q,B,Immunoglobin Fold,beta
1vcp,A,Immunoglobin Fold,beta
1vcp,B,Immunoglobin Fold,beta
3vcg,A,Immunoglobin Fold,beta
1vcp,C,Immunoglobin Fold,beta
1vcq,A,Immunoglobin Fold,beta
1vcq,B,Immunoglobin Fold,beta
1s6l,A,Immunoglobin Fold,beta
3s6x,C,Immunoglobin Fold,beta
3s6y,B,Immunoglobin Fold,beta
2pe7,A,Immunoglobin Fold,beta
1avk,A,Immunoglobin Fold,beta
3t1e,A,Immunoglobin Fold,beta
3t1w,A,Immunoglobin Fold,beta
3u60,G,Immunoglobin Fold,beta
3u61,G,Immunoglobin Fold,beta
2vot,A,Immunoglobin Fold,beta
2vo8,A,Immunoglobin Fold,beta
3hp8,A,Immunoglobin Fold,beta
3u61,H,Immunoglobin Fold,beta
3hp8,B,Immunoglobin Fold,beta
3u61,F,Immunoglobin Fold,beta
2vo5,A,Immunoglobin Fold,beta
2hpo,A,Immunoglobin Fold,beta
2hpt,A,Immunoglobin Fold,beta
1hpl,A,Immunoglobin Fold,beta
2vot,B,Immunoglobin Fold,beta
1hpl,B,Immunoglobin Fold,beta
3hpe,B,Immunoglobin Fold,beta
2chd,A,Immunoglobin Fold,beta
2vo5,B,Immunoglobin Fold,beta
2hpc,E,Immunoglobin Fold,beta
3wa2,X,Immunoglobin Fold,beta
4ffv,A,Immunoglobin Fold,beta
1xdt,T,Immunoglobin Fold,beta
3wai,A,Immunoglobin Fold,beta
3wa3,A,Immunoglobin Fold,beta
1xd1,A,Immunoglobin Fold,beta
3wa3,B,Immunoglobin Fold,beta
1ff5,A,Immunoglobin Fold,beta
2c6s,A,Immunoglobin Fold,beta
4fft,A,Immunoglobin Fold,beta
1ff5,B,Immunoglobin Fold,beta
2qiq,A,Immunoglobin Fold,beta
1ffq,A,Immunoglobin Fold,beta
2c6s,B,Immunoglobin Fold,beta
4ffw,A,Immunoglobin Fold,beta
4ff9,A,Immunoglobin Fold,beta
1ffr,A,Immunoglobin Fold,beta
4ff9,B,Immunoglobin Fold,beta
2c6s,C,Immunoglobin Fold,beta
4a1r,A,Immunoglobin Fold,beta
4a1r,B,Immunoglobin Fold,beta
3km1,A,Immunoglobin Fold,beta
3a1j,A,Immunoglobin Fold,beta
1a1r,A,Immunoglobin Fold,beta
3km1,B,Immunoglobin Fold,beta
2c6s,D,Immunoglobin Fold,beta
3a1z,A,Immunoglobin Fold,beta
3a1j,C,Immunoglobin Fold,beta
3a1z,B,Immunoglobin Fold,beta
4x1w,A,Immunoglobin Fold,beta
3a1z,C,Immunoglobin Fold,beta
2x11,B,Immunoglobin Fold,beta
3a1z,D,Immunoglobin Fold,beta
2bt8,A,Immunoglobin Fold,beta
2bt7,A,Immunoglobin Fold,beta
4btw,A,Immunoglobin Fold,beta
2bt3,A,Immunoglobin Fold,beta
4ilt,A,Immunoglobin Fold,beta
4ilt,C,Immunoglobin Fold,beta
4bty,A,Immunoglobin Fold,beta
4ils,A,Immunoglobin Fold,beta
4ils,B,Immunoglobin Fold,beta
2sfp,A,Immunoglobin Fold,beta
3sf5,B,Immunoglobin Fold,beta
4ils,C,Immunoglobin Fold,beta
5af2,A,Immunoglobin Fold,beta
4il6,O,Immunoglobin Fold,beta
1sft,A,Immunoglobin Fold,beta
3mv0,1,Immunoglobin Fold,beta
1w3y,A,Immunoglobin Fold,beta
2af2,B,Immunoglobin Fold,beta
1sft,B,Immunoglobin Fold,beta
3mv0,2,Immunoglobin Fold,beta
3d07,A,Immunoglobin Fold,beta
3d05,A,Immunoglobin Fold,beta
3d08,A,Immunoglobin Fold,beta
3d07,B,Immunoglobin Fold,beta
1d00,A,Immunoglobin Fold,beta
3d06,A,Immunoglobin Fold,beta
3d09,A,Immunoglobin Fold,beta
4kt1,E,Immunoglobin Fold,beta
3l2m,A,Immunoglobin Fold,beta
1d00,B,Immunoglobin Fold,beta
3mv0,3,Immunoglobin Fold,beta
1d00,D,Immunoglobin Fold,beta
1d0j,A,Immunoglobin Fold,beta
1d0a,A,Immunoglobin Fold,beta
1d0j,B,Immunoglobin Fold,beta
1d00,E,Immunoglobin Fold,beta
3d0a,A,Immunoglobin Fold,beta
2d0o,A,Immunoglobin Fold,beta
1d0a,B,Immunoglobin Fold,beta
1d0j,C,Immunoglobin Fold,beta
1d00,F,Immunoglobin Fold,beta
1d01,A,Immunoglobin Fold,beta
3d0a,B,Immunoglobin Fold,beta
1d0j,D,Immunoglobin Fold,beta
1d0a,C,Immunoglobin Fold,beta
3s38,B,Immunoglobin Fold,beta
3d0a,C,Immunoglobin Fold,beta
1d0a,D,Immunoglobin Fold,beta
1d0j,E,Immunoglobin Fold,beta
2bfg,C,Immunoglobin Fold,beta
1d00,H,Immunoglobin Fold,beta
3mv0,4,Immunoglobin Fold,beta
1d01,B,Immunoglobin Fold,beta
1d01,C,Immunoglobin Fold,beta
1d01,D,Immunoglobin Fold,beta
1d01,E,Immunoglobin Fold,beta
1d01,F,Immunoglobin Fold,beta
3d0a,D,Immunoglobin Fold,beta
1d0a,E,Immunoglobin Fold,beta
1d0a,F,Immunoglobin Fold,beta
3s39,B,Immunoglobin Fold,beta
1d0j,F,Immunoglobin Fold,beta
3s3a,B,Immunoglobin Fold,beta
3s33,B,Immunoglobin Fold,beta
3s3d,B,Immunoglobin Fold,beta
2bfg,D,Immunoglobin Fold,beta
3s30,A,Immunoglobin Fold,beta
3s30,B,Immunoglobin Fold,beta
3s3b,B,Immunoglobin Fold,beta
3t5w,A,Immunoglobin Fold,beta
3t5i,B,Immunoglobin Fold,beta
3t5w,B,Immunoglobin Fold,beta
3t5w,D,Immunoglobin Fold,beta
3t5i,A,Immunoglobin Fold,beta
3t5w,E,Immunoglobin Fold,beta
3fds,C,Immunoglobin Fold,beta
3t5g,B,Immunoglobin Fold,beta
3t5w,F,Immunoglobin Fold,beta
3hnu,X,Immunoglobin Fold,beta
3t5w,G,Immunoglobin Fold,beta
3t5i,C,Immunoglobin Fold,beta
3t5w,I,Immunoglobin Fold,beta
3fds,D,Immunoglobin Fold,beta
3t5i,D,Immunoglobin Fold,beta
3t5w,K,Immunoglobin Fold,beta
1eib,A,Immunoglobin Fold,beta
3t5w,M,Immunoglobin Fold,beta
3eio,A,Immunoglobin Fold,beta
4eis,A,Immunoglobin Fold,beta
4eis,B,Immunoglobin Fold,beta
1qw8,A,Immunoglobin Fold,beta
4qwt,A,Immunoglobin Fold,beta
4qwt,B,Immunoglobin Fold,beta
4qwt,C,Immunoglobin Fold,beta
4qw1,I,Immunoglobin Fold,beta
3weo,A,Immunoglobin Fold,beta
4qwu,I,Immunoglobin Fold,beta
1we5,A,Immunoglobin Fold,beta
4qwt,D,Immunoglobin Fold,beta
3wez,A,Immunoglobin Fold,beta
4qw0,I,Immunoglobin Fold,beta
2q8k,A,Immunoglobin Fold,beta
3wez,B,Immunoglobin Fold,beta
3wez,C,Immunoglobin Fold,beta
3wez,D,Immunoglobin Fold,beta
3q8w,A,Immunoglobin Fold,beta
3q8w,B,Immunoglobin Fold,beta
1we5,F,Immunoglobin Fold,beta
3cp3,A,Immunoglobin Fold,beta
2cpu,A,Immunoglobin Fold,beta
4jbk,C,Immunoglobin Fold,beta
4dtc,A,Immunoglobin Fold,beta
4dtc,B,Immunoglobin Fold,beta
1tj6,A,Immunoglobin Fold,beta
1tj6,B,Immunoglobin Fold,beta
1tjm,A,Immunoglobin Fold,beta
1tjx,A,Immunoglobin Fold,beta
2gum,C,Immunoglobin Fold,beta
2d5f,A,Immunoglobin Fold,beta
3tjp,A,Immunoglobin Fold,beta
2d5f,B,Immunoglobin Fold,beta
2d5h,A,Immunoglobin Fold,beta
3fbm,A,Immunoglobin Fold,beta
1p1v,A,Immunoglobin Fold,beta
1p1v,B,Immunoglobin Fold,beta
3fbx,A,Immunoglobin Fold,beta
4fby,O,Immunoglobin Fold,beta
1p1v,C,Immunoglobin Fold,beta
1pvc,2,Immunoglobin Fold,beta
3q05,A,Immunoglobin Fold,beta
3q05,B,Immunoglobin Fold,beta
3q05,C,Immunoglobin Fold,beta
3q05,D,Immunoglobin Fold,beta
3q01,A,Immunoglobin Fold,beta
3q06,A,Immunoglobin Fold,beta
1q0e,A,Immunoglobin Fold,beta
3q06,B,Immunoglobin Fold,beta
2q0z,X,Immunoglobin Fold,beta
3q06,C,Immunoglobin Fold,beta
3q01,B,Immunoglobin Fold,beta
3q0t,A,Immunoglobin Fold,beta
3q06,D,Immunoglobin Fold,beta
3exv,A,Immunoglobin Fold,beta
3a8p,A,Immunoglobin Fold,beta
3a8p,B,Immunoglobin Fold,beta
3a8p,C,Immunoglobin Fold,beta
3a8p,D,Immunoglobin Fold,beta
3k94,A,Immunoglobin Fold,beta
3k91,A,Immunoglobin Fold,beta
3k91,B,Immunoglobin Fold,beta
4k9e,C,Immunoglobin Fold,beta
1k9t,A,Immunoglobin Fold,beta
1i7q,A,Immunoglobin Fold,beta
1i7q,C,Immunoglobin Fold,beta
3k77,A,Immunoglobin Fold,beta
3k75,C,Immunoglobin Fold,beta
3k77,B,Immunoglobin Fold,beta
3k77,C,Immunoglobin Fold,beta
3k77,D,Immunoglobin Fold,beta
2k7p,A,Immunoglobin Fold,beta
3k77,E,Immunoglobin Fold,beta
3k77,F,Immunoglobin Fold,beta
3k77,G,Immunoglobin Fold,beta
3k77,H,Immunoglobin Fold,beta
2aan,A,Immunoglobin Fold,beta
4gh4,C,Immunoglobin Fold,beta
2aez,A,Immunoglobin Fold,beta
4qir,A,Immunoglobin Fold,beta
1v3k,A,Immunoglobin Fold,beta
3cxc,B,Immunoglobin Fold,beta
1v3k,B,Immunoglobin Fold,beta
1cx1,A,Immunoglobin Fold,beta
1g9h,A,Immunoglobin Fold,beta
2cxk,C,Immunoglobin Fold,beta
1cxe,A,Immunoglobin Fold,beta
2cxg,A,Immunoglobin Fold,beta
2g9k,A,Immunoglobin Fold,beta
3mjw,A,Immunoglobin Fold,beta
2cxk,D,Immunoglobin Fold,beta
2g9k,B,Immunoglobin Fold,beta
1g94,A,Immunoglobin Fold,beta
1g9m,C,Immunoglobin Fold,beta
1cxh,A,Immunoglobin Fold,beta
1w8w,A,Immunoglobin Fold,beta
1w8f,A,Immunoglobin Fold,beta
2w87,A,Immunoglobin Fold,beta
1w8n,A,Immunoglobin Fold,beta
2w87,B,Immunoglobin Fold,beta
1w8z,B,Immunoglobin Fold,beta
2w81,C,Immunoglobin Fold,beta
1w8o,A,Immunoglobin Fold,beta
1w8h,D,Immunoglobin Fold,beta
2w81,D,Immunoglobin Fold,beta
2w80,D,Immunoglobin Fold,beta
2w80,F,Immunoglobin Fold,beta
2w81,F,Immunoglobin Fold,beta
2w80,H,Immunoglobin Fold,beta
3lx2,A,Immunoglobin Fold,beta
1gui,A,Immunoglobin Fold,beta
3lxv,A,Immunoglobin Fold,beta
3lxv,M,Immunoglobin Fold,beta
3lxv,B,Immunoglobin Fold,beta
3lxv,N,Immunoglobin Fold,beta
3lxv,C,Immunoglobin Fold,beta
3lx2,B,Immunoglobin Fold,beta
3lxv,O,Immunoglobin Fold,beta
4u48,A,Immunoglobin Fold,beta
4lxo,A,Immunoglobin Fold,beta
4lxo,B,Immunoglobin Fold,beta
4hsa,C,Immunoglobin Fold,beta
1rp1,A,Immunoglobin Fold,beta
3rpk,A,Immunoglobin Fold,beta
4u4j,A,Immunoglobin Fold,beta
1kmt,A,Immunoglobin Fold,beta
1kmp,A,Immunoglobin Fold,beta
3km2,A,Immunoglobin Fold,beta
3kmd,A,Immunoglobin Fold,beta
1kmt,B,Immunoglobin Fold,beta
3km2,B,Immunoglobin Fold,beta
3kmd,B,Immunoglobin Fold,beta
1kmo,A,Immunoglobin Fold,beta
3km2,C,Immunoglobin Fold,beta
3kmd,D,Immunoglobin Fold,beta
3rpk,B,Immunoglobin Fold,beta
1c3h,D,Immunoglobin Fold,beta
3kmd,C,Immunoglobin Fold,beta
1c3h,E,Immunoglobin Fold,beta
3km2,E,Immunoglobin Fold,beta
3km2,F,Immunoglobin Fold,beta
1c3h,F,Immunoglobin Fold,beta
3km2,H,Immunoglobin Fold,beta
3km2,I,Immunoglobin Fold,beta
4jgy,B,Immunoglobin Fold,beta
3km2,J,Immunoglobin Fold,beta
3km2,K,Immunoglobin Fold,beta
3km2,L,Immunoglobin Fold,beta
2i45,A,Immunoglobin Fold,beta
3km2,M,Immunoglobin Fold,beta
2i45,B,Immunoglobin Fold,beta
3km2,N,Immunoglobin Fold,beta
2i45,C,Immunoglobin Fold,beta
3t0q,A,Immunoglobin Fold,beta
3km2,P,Immunoglobin Fold,beta
2i45,E,Immunoglobin Fold,beta
3km2,Q,Immunoglobin Fold,beta
2i45,F,Immunoglobin Fold,beta
3km9,A,Immunoglobin Fold,beta
3t0u,A,Immunoglobin Fold,beta
3km2,R,Immunoglobin Fold,beta
3t0p,A,Immunoglobin Fold,beta
2i45,G,Immunoglobin Fold,beta
3t0d,A,Immunoglobin Fold,beta
3km2,S,Immunoglobin Fold,beta
3t0a,A,Immunoglobin Fold,beta
2i45,H,Immunoglobin Fold,beta
3km2,T,Immunoglobin Fold,beta
3t09,A,Immunoglobin Fold,beta
3t08,A,Immunoglobin Fold,beta
3t08,B,Immunoglobin Fold,beta
3t08,C,Immunoglobin Fold,beta
3t08,D,Immunoglobin Fold,beta
3t0u,B,Immunoglobin Fold,beta
3t0b,A,Immunoglobin Fold,beta
3t0u,C,Immunoglobin Fold,beta
3t0b,B,Immunoglobin Fold,beta
3t0b,C,Immunoglobin Fold,beta
3t0b,D,Immunoglobin Fold,beta
2i45,I,Immunoglobin Fold,beta
2i45,J,Immunoglobin Fold,beta
3ur6,A,Immunoglobin Fold,beta
4urk,A,Immunoglobin Fold,beta
3ur6,B,Immunoglobin Fold,beta
3t0p,B,Immunoglobin Fold,beta
3t0d,B,Immunoglobin Fold,beta
3t0d,C,Immunoglobin Fold,beta
3t0d,D,Immunoglobin Fold,beta
3t0a,B,Immunoglobin Fold,beta
3t0a,C,Immunoglobin Fold,beta
3t0a,D,Immunoglobin Fold,beta
3t09,B,Immunoglobin Fold,beta
3ur9,A,Immunoglobin Fold,beta
3ur9,B,Immunoglobin Fold,beta
3t09,C,Immunoglobin Fold,beta
1zgs,A,Immunoglobin Fold,beta
3t09,D,Immunoglobin Fold,beta
3my2,A,Immunoglobin Fold,beta
1zgr,A,Immunoglobin Fold,beta
4rgg,A,Immunoglobin Fold,beta
4rgg,B,Immunoglobin Fold,beta
1zgr,B,Immunoglobin Fold,beta
4my6,B,Immunoglobin Fold,beta
2onc,A,Immunoglobin Fold,beta
4onz,A,Immunoglobin Fold,beta
2onc,B,Immunoglobin Fold,beta
2onc,C,Immunoglobin Fold,beta
2onc,D,Immunoglobin Fold,beta
